scientificName,latitude,longitude,eventDate,date_year,month,day,individualCount,basisOfRecord,datasetName,vernacularName,bathymetry,sst,species_common,species_scientific
Balaenoptera physalus,57.931,-152.71,2010-10-06T12:46,2010,10,6,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,113,6.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9639,-152.6245,2010-08-20T14:45,2010,8,20,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,141,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.190212,-144.625658,2013-07-01T08:23:58,2013,7,1,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3806,7.98,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9246,-152.6443,2015-10-22T14:58,2015,10,22,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,76,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.952277,-152.683921,2020-08-08T11:43:07,2020,8,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,101,6.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.784762,-153.476687,2016-07-13T10:35:05,2016,7,13,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,133,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.953397,-152.679631,2020-08-08T11:34:43,2020,8,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,103,6.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.20545,-136.494141,2017-07-08T10:24:47,2017,7,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,136,7.99,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.493833,-137.064833,2015-09-16T18:12:56,2015,9,16,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,2055,9.02,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.411,-157.9602,2000-06-10T18:43:56,2000,6,10,1,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,103,6.72,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.899762,-152.747146,2020-09-04T12:47:24,2020,9,4,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,119,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.923093,-148.30815,2013-07-14T12:03:30,2013,7,14,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,289,8.11,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.927667,-151.058,2015-08-19T07:03:44,2015,8,19,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,972,7.45,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,53.6301,-154.4087,2009-07-14,2009,7,14,,HumanObservation,EC-CWS Eastern Canada Seabirds at Sea,Fin Whale,4489,6.77,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.918,-162.7867,2000-06-14T21:23:58,2000,6,14,1,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,65,3.64,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.367612,-149.035168,2013-07-15T17:41:56,2013,7,15,13,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,130,7.73,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.662847,-148.615583,2013-07-14T22:46:58,2013,7,14,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,225,7.95,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,60.0,-149.35,2024-07-20T11:50:14,2024,7,20,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,265,7.59,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.801017,-153.513536,2012-07-23T23:33:17,2012,7,23,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,125,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.8953,-162.7878,2000-06-14T21:17:14,2000,6,14,2,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,65,3.8,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.059333,-155.152833,2015-08-12T13:58:07,2015,8,12,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,2505,7.06,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.2155,-154.8738,2003-06-29T20:55:38,2003,6,29,6,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,107,6.7,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.797909,-153.510962,2015-09-04T16:57:18,2015,9,4,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,134,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.6912,-166.9163,2008-06-13T12:13:04,2008,6,13,2,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,135,5.35,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.92,-152.6452,2012-08-31T12:03,2012,8,31,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,76,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,54.647667,-132.833833,2015-07-15T08:34:36,2015,7,15,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,144,8.84,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.536,-169.724,2008-07-11T12:34:32,2008,7,11,1,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,2559,5.41,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,54.646,-131.711833,2015-09-28T14:40:54,2015,9,28,3,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,383,9.21,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,54.7527,-167.5692,2008-07-30T14:48:06,2008,7,30,1,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,863,5.47,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.930203,-152.654275,2015-11-04T13:04,2015,11,4,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,108,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.936622,-152.605437,2020-08-08T13:28:51,2020,8,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,100,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.926135,-152.715494,2019-10-03T10:47:19,2019,10,3,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,113,6.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.801017,-153.513536,2015-06-24T12:12:26,2015,6,24,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,125,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.879862,-152.750254,2017-09-15T12:59:42,2017,9,15,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,103,6.67,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.520817,-150.73618,2013-07-17T20:31:01,2013,7,17,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,93,7.14,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.793979,-153.506999,2012-02-09T13:38:15,2012,2,9,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,151,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9109,-152.7743,2011-06-15T13:02,2011,6,15,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,69,6.67,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.3158,-154.8818,2003-06-30T10:39:24,2003,6,30,2,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,81,6.71,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.370367,-148.96216,2013-07-15T18:12:33,2013,7,15,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,120,7.75,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.1187,-168.8302,2000-06-26T08:19:54,2000,6,26,16,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,587,5.14,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9499,-152.5687,2011-08-08T14:34,2011,8,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,113,6.6,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.801017,-153.513536,2012-07-10T06:24:58,2012,7,10,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,125,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.3168,-146.8857,2003-07-12T15:42:48,2003,7,12,2,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,194,8.27,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,60.0,-149.35,2024-07-20T11:50:14,2024,7,20,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,265,7.59,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9527,-152.565,2011-08-08T13:51,2011,8,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,128,6.6,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.886,-152.696,2010-06-20T12:34,2010,6,20,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,49,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.053392,-147.871125,2013-07-11T06:02:52,2013,7,11,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,2019,7.83,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9859,-152.7588,2013-07-23T12:10,2013,7,23,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,10,6.7,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9627,-152.6695,2015-10-29T14:44,2015,10,29,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,116,6.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,54.706667,-132.542833,2004-08-25T21:44:33,2004,8,25,2,HumanObservation,Lamont-Doherty/LGL/NSF cruises,Fin whale,273,8.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.288722,-160.507626,2019-09-16T20:45,2019,9,16,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,60,6.18,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.0657,-168.8232,2000-06-26T07:18:57,2000,6,26,6,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,807,5.2,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.70891,-141.889552,2013-06-28T06:24:44,2013,6,28,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,1997,8.05,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.797909,-153.510962,2015-09-04T17:01:27,2015,9,4,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,134,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.892158,-152.694465,2011-10-13T11:47,2011,10,13,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,80,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.953883,-152.623367,2021-08-19T13:00:49,2021,8,19,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,130,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.2608,-166.5672,2010-06-18T16:49:39,2010,6,18,3,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,137,5.41,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9653,-152.5909,2011-08-08T14:50,2011,8,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,147,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.758802,-143.572377,2013-06-30T08:58:10,2013,6,30,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3751,7.99,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.267483,-140.891052,2013-06-24T09:40:10,2013,6,24,3,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3649,8.21,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.900786,-152.706464,2020-10-16T13:21:36,2020,10,16,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,94,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.797909,-153.510962,2015-09-04T16:43:22,2015,9,4,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,134,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9717,-152.6145,2011-07-01T15:51,2011,7,1,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,140,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.0417,-156.2725,2003-06-28T19:49:04,2003,6,28,4,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,69,6.55,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.797909,-153.510962,2015-09-04T16:57:18,2015,9,4,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,134,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.1673,-162.1083,2000-06-13T20:21:56,2000,6,13,1,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,40,3.52,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.947786,-152.691371,2020-08-08T11:29:16,2020,8,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,97,6.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.879203,-152.751606,2017-09-15T13:01:14,2017,9,15,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,103,6.67,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.380223,-146.546365,2013-07-12T17:03:27,2013,7,12,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,4707,7.91,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.4073,-153.8217,2008-07-10T17:04,2008,7,10,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,138,6.76,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.921808,-152.640209,2017-09-15T11:48:20,2017,9,15,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,45,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.660253,-148.611517,2013-07-14T22:48:22,2013,7,14,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,225,7.95,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.919597,-152.757954,2012-06-19T13:10,2012,6,19,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,58,6.7,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.601,-146.062,2013-07-13T17:32:56,2013,7,13,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,4701,8.04,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.007047,-148.661367,2013-07-14T13:32:24,2013,7,14,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,240,8.03,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.111,-156.1413,2003-06-27T20:24:39,2003,6,27,1,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,217,6.62,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.938485,-148.236695,2013-07-14T10:51:11,2013,7,14,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,266,8.12,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.01101,-148.677447,2013-07-14T13:36:34,2013,7,14,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,234,8.01,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.784762,-153.476687,2016-07-13T10:35:17,2016,7,13,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,133,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.956398,-152.633882,2020-08-17T12:57:45,2020,8,17,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,127,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.901859,-153.537266,2015-09-07T12:55:57,2015,9,7,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,142,6.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.4725,-155.8113,2000-06-10T12:38:35,2000,6,10,1,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,191,6.83,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9206,-152.6865,2015-10-22T15:25,2015,10,22,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,109,6.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.926405,-152.625908,2020-08-17T14:11:20,2020,8,17,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,67,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,60.1,-149.4,2024-07-01T04:44:46,2024,7,1,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,157,7.49,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,54.2787,-166.8402,2008-07-30T17:56:46,2008,7,30,1,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,1098,5.49,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.956,-152.6399,2014-07-04T14:06,2014,7,4,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,127,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9453,-152.6056,2011-08-08T15:45,2011,8,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,118,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9244,-152.6696,2013-08-22T12:31,2013,8,22,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,101,6.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.280118,-147.427572,2013-07-11T21:53:50,2013,7,11,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,2487,7.9,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.964844,-152.624413,2024-08-29T13:09:09,2024,8,29,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,141,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.854564,-153.42776,2015-09-04T17:29:21,2015,9,4,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,117,6.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.154444,-168.482778,2022-09-07T19:23:31,2022,9,7,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,244,5.15,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.8722,-156.3268,2003-06-28T18:11:43,2003,6,28,2,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,183,6.6,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,52.5,-131.5,2007-05-18T00:00:00,2007,5,18,1,HumanObservation,TOPP Summary of SSM-derived Telemetry,Fin whale,-249,9.85,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.5055,-148.6175,2015-08-22T18:29:02,2015,8,22,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,80,7.96,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.28668,-149.63762,2013-07-16T10:10:59,2013,7,16,3,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,92,7.47,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.0068,-152.6154,2012-10-09T12:38,2012,10,9,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,106,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,54.2795,-166.6933,2014-07-12,2014,7,12,,HumanObservation,EC-CWS Eastern Canada Seabirds at Sea,Fin Whale,1033,5.49,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.5,-144.5,2007-01-24T00:00:00,2007,1,24,1,HumanObservation,TOPP Summary of SSM-derived Telemetry,Fin whale,3884,7.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9073,-152.6601,2012-06-13T10:36,2012,6,13,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,70,6.6,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.041833,-149.3285,2015-08-20T18:07:36,2015,8,20,3,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,224,7.66,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.78306,-136.758985,2013-06-23T17:38:53,2013,6,23,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,2134,9.08,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9888,-152.5733,2011-09-27T14:13,2011,9,27,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,161,6.6,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,53.9365,-152.854167,2015-08-13T11:32:50,2015,8,13,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,4424,6.84,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.395925,-144.531382,2013-07-01T09:47:48,2013,7,1,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3745,8.06,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.996455,-153.4021,2017-07-08T11:15:23,2017,7,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,41,6.91,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.283708,-149.632787,2013-07-16T10:12:44,2013,7,16,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,93,7.47,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,54.839167,-132.582333,2004-08-26T14:29:15,2004,8,26,2,HumanObservation,Lamont-Doherty/LGL/NSF cruises,Fin whale,391,8.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.7878,-153.99,2003-07-01T11:56:37,2003,7,1,1,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,44,6.91,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.981183,-148.87552,2013-07-10T10:15:54,2013,7,10,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,635,7.78,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.995004,-152.491395,2014-09-20T15:29,2014,9,20,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,86,6.59,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.872111,-153.522506,2015-06-24T12:12:27,2015,6,24,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,217,6.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.027093,-148.746002,2013-07-14T13:53:55,2013,7,14,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,201,8.01,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.7413,-168.6747,2002-07-27T16:15:03,2002,7,27,1,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,136,5.35,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,53.741667,-152.232,2015-09-07T11:14:46,2015,9,7,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,4822,6.86,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.875803,-152.787947,2011-10-13T14:55,2011,10,13,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,74,6.67,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.5168,-155.477,2003-06-28T12:18:38,2003,6,28,4,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,75,6.54,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9143,-153.7295,2005-04-27T11:32,2005,4,27,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,42,6.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.8208,-157.5795,2010-06-08T16:05:15,2010,6,8,2,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,105,6.56,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.952,-152.5589,2011-08-08T14:01,2011,8,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,128,6.6,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.268761,-160.4898,2019-09-16T12:28:49,2019,9,16,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,89,6.19,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.369462,-142.509015,2013-06-25T16:23:05,2013,6,25,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3682,8.07,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.921676,-152.69998,2020-08-08T11:12:56,2020,8,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,117,6.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.022572,-141.796537,2013-06-27T16:24:22,2013,6,27,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3633,8.05,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.799553,-141.513413,2013-06-24T17:41:56,2013,6,24,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3612,8.16,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.982813,-152.519874,2014-09-20T15:36,2014,9,20,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,139,6.6,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.755215,-137.007163,2013-06-23T18:34:55,2013,6,23,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,2173,9.06,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.0053,-162.7827,2000-06-14T21:49:54,2000,6,14,1,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,56,3.56,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9748,-152.5878,2011-08-08T13:22,2011,8,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,107,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.915364,-152.669782,2011-06-09T10:48,2011,6,9,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,92,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,53.939833,-153.009667,2015-08-13T10:59:53,2015,8,13,4,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,4405,6.83,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.328302,-149.713465,2013-07-16T08:06:00,2013,7,16,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,111,7.42,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.0075,-161.9575,2004-06-09T14:51:09,2004,6,9,1,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,50,4.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.0567,-168.8223,2000-06-26T07:16:18,2000,6,26,8,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,847,5.2,Fin Whale,Balaenoptera physalus
